;ds;y;trend;yhat_lower;yhat_upper;trend_lower;trend_upper;Christi Himmelfahrt;Christi Himmelfahrt_lower;Christi Himmelfahrt_upper;Erster Mai;Erster Mai_lower;Erster Mai_upper;Erster Weihnachtstag;Erster Weihnachtstag_lower;Erster Weihnachtstag_upper;Karfreitag;Karfreitag_lower;Karfreitag_upper;Neujahr;Neujahr_lower;Neujahr_upper;Ostermontag;Ostermontag_lower;Ostermontag_upper;Pfingstmontag;Pfingstmontag_lower;Pfingstmontag_upper;Reformationstag;Reformationstag_lower;Reformationstag_upper;Tag der Deutschen Einheit;Tag der Deutschen Einheit_lower;Tag der Deutschen Einheit_upper;Zweiter Weihnachtstag;Zweiter Weihnachtstag_lower;Zweiter Weihnachtstag_upper;additive_terms;additive_terms_lower;additive_terms_upper;holidays;holidays_lower;holidays_upper;weekly;weekly_lower;weekly_upper;yearly;yearly_lower;yearly_upper;multiplicative_terms;multiplicative_terms_lower;multiplicative_terms_upper;yhat;residuals
2257;2019-04-01;-14035988.0;-3024242.8452897198;-84653699.41353583;108563956.58930366;-3024242.8452897198;-3024242.8452897198;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13131750.52207599;13131750.52207599;13131750.52207599;0.0;0.0;0.0;10471503.781279372;10471503.781279372;10471503.781279372;2660246.7407966177;2660246.7407966177;2660246.7407966177;0.0;0.0;0.0;10107507.67678627;24143495.67678627
2258;2019-04-02;-51314725.0;-3022510.5204410255;-90688889.95198178;92771008.22977792;-3022510.5204410255;-3022510.5204410255;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6557674.877525538;6557674.877525538;6557674.877525538;0.0;0.0;0.0;5176495.516139684;5176495.516139684;5176495.516139684;1381179.3613858537;1381179.3613858537;1381179.3613858537;0.0;0.0;0.0;3535164.3570845127;54849889.35708451
2259;2019-04-03;31651870.0;-3020778.195592331;-93303538.81534785;92877554.154507;-3020778.195592331;-3020778.195592331;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1509734.386757488;1509734.386757488;1509734.386757488;0.0;0.0;0.0;1503571.4166873188;1503571.4166873188;1503571.4166873188;6162.970070168993;6162.970070168993;6162.970070168993;0.0;0.0;0.0;-1511043.8088348429;-33162913.808834843
2260;2019-04-04;45259285.0;-3019045.8707436356;-101155284.63607664;93962355.05503127;-3019045.8707436356;-3019045.8707436356;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1287122.9633155158;1287122.9633155158;1287122.9633155158;0.0;0.0;0.0;2718160.6573573695;2718160.6573573695;2718160.6573573695;-1431037.6940418538;-1431037.6940418538;-1431037.6940418538;0.0;0.0;0.0;-1731922.9074281198;-46991207.90742812
2261;2019-04-05;71099039.0;-3017313.545894941;-98472618.46354134;89291933.81093147;-3017313.545894941;-3017313.545894941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2419287.6000116477;2419287.6000116477;2419287.6000116477;0.0;0.0;0.0;5314798.907228908;5314798.907228908;5314798.907228908;-2895511.30721726;-2895511.30721726;-2895511.30721726;0.0;0.0;0.0;-598025.9458832932;-71697064.94588329
2262;2019-04-06;116079845.0;-3015581.221046246;-105293574.78145921;85546404.58772536;-3015581.221046246;-3015581.221046246;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-10506348.178870222;-10506348.178870222;-10506348.178870222;0.0;0.0;0.0;-6154247.233078768;-6154247.233078768;-6154247.233078768;-4352100.945791457;-4352100.945791457;-4352100.945791457;0.0;0.0;0.0;-13521929.399916468;-129601774.39991647
2263;2019-04-07;-42411337.0;-3013848.896197551;-125821769.62352732;72494559.38640697;-3013848.896197551;-3013848.896197551;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-24796583.00284272;-24796583.00284272;-24796583.00284272;0.0;0.0;0.0;-19030283.045657475;-19030283.045657475;-19030283.045657475;-5766299.957185244;-5766299.957185244;-5766299.957185244;0.0;0.0;0.0;-27810431.89904027;14600905.10095973
2264;2019-04-08;-56213853.0;-3012116.571348856;-90569198.21640478;94997702.00583613;-3012116.571348856;-3012116.571348856;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3366384.770573998;3366384.770573998;3366384.770573998;0.0;0.0;0.0;10471503.781295747;10471503.781295747;10471503.781295747;-7105119.01072175;-7105119.01072175;-7105119.01072175;0.0;0.0;0.0;354268.19922514167;56568121.19922514
2265;2019-04-09;-76815420.0;-3010384.246500161;-99184537.27764589;87354536.53548583;-3010384.246500161;-3010384.246500161;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3161406.1470143283;-3161406.1470143283;-3161406.1470143283;0.0;0.0;0.0;5176495.516137652;5176495.516137652;5176495.516137652;-8337901.66315198;-8337901.66315198;-8337901.66315198;0.0;0.0;0.0;-6171790.39351449;70643629.60648552
2266;2019-04-10;19472652.0;-3008651.921651467;-108778764.22705768;83920686.78887291;-3008651.921651467;-3008651.921651467;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7933496.009622431;-7933496.009622431;-7933496.009622431;0.0;0.0;0.0;1503571.4166758584;1503571.4166758584;1503571.4166758584;-9437067.42629829;-9437067.42629829;-9437067.42629829;0.0;0.0;0.0;-10942147.931273898;-30414799.9312739
2267;2019-04-11;82849221.0;-3006919.596802772;-106710529.27794032;82973608.4250071;-3006919.596802772;-3006919.596802772;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7660602.8792777555;-7660602.8792777555;-7660602.8792777555;0.0;0.0;0.0;2718160.6573740323;2718160.6573740323;2718160.6573740323;-10378763.536651788;-10378763.536651788;-10378763.536651788;0.0;0.0;0.0;-10667522.476080528;-93516743.47608052
2268;2019-04-12;66730036.0;-3005187.2719540764;-106651619.57647848;82568733.93917853;-3005187.2719540764;-3005187.2719540764;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-5828610.425233756;-5828610.425233756;-5828610.425233756;0.0;0.0;0.0;5314798.907267523;5314798.907267523;5314798.907267523;-11143409.33250128;-11143409.33250128;-11143409.33250128;0.0;0.0;0.0;-8833797.697187833;-75563833.69718784
2269;2019-04-13;138594961.0;-3003454.947105382;-120958938.77138206;68136182.92717944;-3003454.947105382;-3003454.947105382;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-17870367.496289797;-17870367.496289797;-17870367.496289797;0.0;0.0;0.0;-6154247.233058657;-6154247.233058657;-6154247.233058657;-11716120.26323114;-11716120.26323114;-11716120.26323114;0.0;0.0;0.0;-20873822.44339518;-159468783.44339517
2270;2019-04-14;71965203.0;-3001722.6222566874;-128809052.21783109;67672130.86320248;-3001722.6222566874;-3001722.6222566874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-31117285.042703163;-31117285.042703163;-31117285.042703163;0.0;0.0;0.0;-19030283.045638792;-19030283.045638792;-19030283.045638792;-12087001.997064369;-12087001.997064369;-12087001.997064369;0.0;0.0;0.0;-34119007.66495985;-106084210.66495985
2271;2019-04-15;52248250.0;-2999990.2974079926;-96818063.73332982;88982867.1284409;-2999990.2974079926;-2999990.2974079926;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1779804.9773425446;-1779804.9773425446;-1779804.9773425446;0.0;0.0;0.0;10471503.781303873;10471503.781303873;10471503.781303873;-12251308.758646417;-12251308.758646417;-12251308.758646417;0.0;0.0;0.0;-4779795.274750537;-57028045.27475054
2272;2019-04-16;-39268732.0;-2998257.9725592975;-109124859.59537095;82036292.81742322;-2998257.9725592975;-2998257.9725592975;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-7032968.295559138;-7032968.295559138;-7032968.295559138;0.0;0.0;0.0;5176495.51613562;5176495.51613562;5176495.51613562;-12209463.811694756;-12209463.811694756;-12209463.811694756;0.0;0.0;0.0;-10031226.268118436;29237505.731881566
2273;2019-04-17;-36830563.0;-2996525.6477106037;-111740704.42011769;80298691.58885092;-2996525.6477106037;-2996525.6477106037;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-10463372.381049475;-10463372.381049475;-10463372.381049475;0.0;0.0;0.0;1503571.4167079953;1503571.4167079953;1503571.4167079953;-11966943.79775747;-11966943.79775747;-11966943.79775747;0.0;0.0;0.0;-13459898.02876008;23370664.97123992
2274;2019-04-18;47571693.0;-2994793.3228619085;-114616376.69237456;84895562.9989904;-2994793.3228619085;-2994793.3228619085;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-8815871.6859998;-8815871.6859998;-8815871.6859998;0.0;0.0;0.0;2718160.6573464903;2718160.6573464903;2718160.6573464903;-11534032.34334629;-11534032.34334629;-11534032.34334629;0.0;0.0;0.0;-11810665.008861708;-59382358.008861706
2275;2019-04-19;-188916356.0;-2993060.998013213;-87787260.1778919;107746291.06502803;-2993060.998013213;-2993060.998013213;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;18227783.997008186;18227783.997008186;18227783.997008186;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12617131.052532183;12617131.052532183;12617131.052532183;18227783.997008186;18227783.997008186;18227783.997008186;5314798.907289288;5314798.907289288;5314798.907289288;-10925451.851765292;-10925451.851765292;-10925451.851765292;0.0;0.0;0.0;9624070.05451897;198540426.05451897
2276;2019-04-20;-16928480.0;-2991328.673164518;-107963350.61503536;80102867.48752698;-2991328.673164518;-2991328.673164518;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-16314132.839707203;-16314132.839707203;-16314132.839707203;0.0;0.0;0.0;-6154247.233092777;-6154247.233092777;-6154247.233092777;-10159885.606614428;-10159885.606614428;-10159885.606614428;0.0;0.0;0.0;-19305461.51287172;-2376981.51287172
2277;2019-04-27;-4825319.0;-2979202.3992236545;-109007651.45332296;82174721.74653196;-2979202.3992236545;-2979202.3992236545;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-8666949.483979871;-8666949.483979871;-8666949.483979871;0.0;0.0;0.0;-6154247.233099783;-6154247.233099783;-6154247.233099783;-2512702.250880088;-2512702.250880088;-2512702.250880088;0.0;0.0;0.0;-11646151.883203525;-6820832.883203525
2278;2019-04-28;48541425.0;-2977470.0743749603;-118867657.92673585;73474084.23906758;-2977470.0743749603;-2977470.0743749603;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-20453905.24767432;-20453905.24767432;-20453905.24767432;0.0;0.0;0.0;-19030283.04567556;-19030283.04567556;-19030283.04567556;-1423622.2019987565;-1423622.2019987565;-1423622.2019987565;0.0;0.0;0.0;-23431375.32204928;-71972800.32204928
2279;2019-04-29;31019968.0;-2975737.7495262655;-90755853.32636203;97191906.1835146;-2975737.7495262655;-2975737.7495262655;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10058317.384410417;10058317.384410417;10058317.384410417;0.0;0.0;0.0;10471503.78129618;10471503.78129618;10471503.78129618;-413186.3968857643;-413186.3968857643;-413186.3968857643;0.0;0.0;0.0;7082579.634884151;-23937388.36511585
2280;2019-04-30;60784351.0;-2974005.4246775704;-86939158.13783894;101546097.97941203;-2974005.4246775704;-2974005.4246775704;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5674419.365023946;5674419.365023946;5674419.365023946;0.0;0.0;0.0;5176495.51614981;5176495.51614981;5176495.51614981;497923.84887413704;497923.84887413704;497923.84887413704;0.0;0.0;0.0;2700413.940346376;-58083937.059653625
2281;2019-05-01;-16322675.0;-2972273.0998288756;-137975445.65804443;59178152.79987128;-2972273.0998288756;-2972273.0998288756;0.0;0.0;0.0;-39506886.259413235;-39506886.259413235;-39506886.259413235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-36711011.42961713;-36711011.42961713;-36711011.42961713;-39506886.259413235;-39506886.259413235;-39506886.259413235;1503571.416685072;1503571.416685072;1503571.416685072;1292303.4131110327;1292303.4131110327;1292303.4131110327;0.0;0.0;0.0;-39683284.529446006;-23360609.529446006
2282;2019-05-02;-61183472.0;-2970540.7749801814;-100540981.29828341;95083951.12788369;-2970540.7749801814;-2970540.7749801814;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4674332.984865374;4674332.984865374;4674332.984865374;0.0;0.0;0.0;2718160.657379816;2718160.657379816;2718160.657379816;1956172.3274855579;1956172.3274855579;1956172.3274855579;0.0;0.0;0.0;1703792.2098851926;62887264.209885195
2283;2019-05-03;13491185.0;-2968808.4501314857;-94479481.58140424;99201429.77146967;-2968808.4501314857;-2968808.4501314857;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7794413.139818797;7794413.139818797;7794413.139818797;0.0;0.0;0.0;5314798.907277465;5314798.907277465;5314798.907277465;2479614.232541331;2479614.232541331;2479614.232541331;0.0;0.0;0.0;4825604.689687312;-8665580.310312688
2284;2019-05-04;3896063.0;-2967076.125282791;-97348977.86824684;88771220.61142708;-2967076.125282791;-2967076.125282791;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-3297547.00189208;-3297547.00189208;-3297547.00189208;0.0;0.0;0.0;-6154247.233097617;-6154247.233097617;-6154247.233097617;2856700.231205536;2856700.231205536;2856700.231205536;0.0;0.0;0.0;-6264623.127174871;-10160686.127174871
2285;2019-05-05;109646714.0;-2965343.800434096;-117784279.54453562;80143113.8598114;-2965343.800434096;-2965343.800434096;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-15944785.640435975;-15944785.640435975;-15944785.640435975;0.0;0.0;0.0;-19030283.04566964;-19030283.04566964;-19030283.04566964;3085497.4052336644;3085497.4052336644;3085497.4052336644;0.0;0.0;0.0;-18910129.44087007;-128556843.44087008
2286;2019-05-06;114839287.0;-2963611.475585402;-87819960.49849574;104919888.76804201;-2963611.475585402;-2963611.475585402;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13639468.367517615;13639468.367517615;13639468.367517615;0.0;0.0;0.0;10471503.781312553;10471503.781312553;10471503.781312553;3167964.586205062;3167964.586205062;3167964.586205062;0.0;0.0;0.0;10675856.891932212;-104163430.10806778
2287;2019-05-07;70913573.0;-2961879.150736707;-88243542.95581365;105768047.42881763;-2961879.150736707;-2961879.150736707;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8286236.686885826;8286236.686885826;8286236.686885826;0.0;0.0;0.0;5176495.5161275845;5176495.5161275845;5176495.5161275845;3109741.1707582413;3109741.1707582413;3109741.1707582413;0.0;0.0;0.0;5324357.53614912;-65589215.46385088
2288;2019-05-08;-69239270.0;-2960146.825888012;-94987794.50083183;93177895.34445955;-2960146.825888012;-2960146.825888012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4423409.16422019;4423409.16422019;4423409.16422019;0.0;0.0;0.0;1503571.4166736132;1503571.4166736132;1503571.4166736132;2919837.7475465774;2919837.7475465774;2919837.7475465774;0.0;0.0;0.0;1463262.3383321776;70702532.33833218
2289;2019-05-09;78171368.0;-2958414.501039317;-95402216.65890028;98157477.93820365;-2958414.501039317;-2958414.501039317;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5328400.634541243;5328400.634541243;5328400.634541243;0.0;0.0;0.0;2718160.657336438;2718160.657336438;2718160.657336438;2610239.9772048057;2610239.9772048057;2610239.9772048057;0.0;0.0;0.0;2369986.1335019264;-75801381.86649807
2290;2019-05-10;75496157.0;-2956682.176190622;-94170346.35394263;105218271.87204275;-2956682.176190622;-2956682.176190622;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;7510238.370252709;7510238.370252709;7510238.370252709;0.0;0.0;0.0;5314798.907263126;5314798.907263126;5314798.907263126;2195439.4629895817;2195439.4629895817;2195439.4629895817;0.0;0.0;0.0;4553556.194062087;-70942600.80593792
2291;2019-05-11;-71926196.0;-2954949.8513419274;-98602382.59850186;91787346.28065416;-2954949.8513419274;-2954949.8513419274;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-4462340.026731657;-4462340.026731657;-4462340.026731657;0.0;0.0;0.0;-6154247.233077506;-6154247.233077506;-6154247.233077506;1691907.206345849;1691907.206345849;1691907.206345849;0.0;0.0;0.0;-7417289.878073584;64508906.12192641
2292;2019-05-12;-17046004.0;-2953217.526493232;-114525255.77417004;77147767.24698412;-2953217.526493232;-2953217.526493232;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-17912756.43503955;-17912756.43503955;-17912756.43503955;0.0;0.0;0.0;-19030283.04565096;-19030283.04565096;-19030283.04565096;1117526.610611409;1117526.610611409;1117526.610611409;0.0;0.0;0.0;-20865973.961532783;-3819969.9615327828
2293;2019-05-13;87845028.0;-2951485.201644538;-101110988.94251744;96036986.09509233;-2951485.201644538;-2951485.201644538;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10962507.624739867;10962507.624739867;10962507.624739867;0.0;0.0;0.0;10471503.781320678;10471503.781320678;10471503.781320678;491003.8434191878;491003.8434191878;491003.8434191878;0.0;0.0;0.0;8011022.423095329;-79834005.57690467
2294;2019-05-14;-140475986.0;-2949752.8767958432;-97996287.19186395;94763401.38774347;-2949752.8767958432;-2949752.8767958432;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5007769.192870044;5007769.192870044;5007769.192870044;0.0;0.0;0.0;5176495.516123615;5176495.516123615;5176495.516123615;-168726.32325357068;-168726.32325357068;-168726.32325357068;0.0;0.0;0.0;2058016.316074201;142534002.3160742
2295;2019-05-15;-38109604.0;-2948020.5519471485;-97231001.4767956;90969459.39020401;-2948020.5519471485;-2948020.5519471485;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;660490.1075761872;660490.1075761872;660490.1075761872;0.0;0.0;0.0;1503571.4166848266;1503571.4166848266;1503571.4166848266;-843081.3091086394;-843081.3091086394;-843081.3091086394;0.0;0.0;0.0;-2287530.4443709613;35822073.55562904
2296;2019-05-16;-5685179.0;-2946288.2270984533;-99147390.66907795;102271407.33889169;-2946288.2270984533;-2946288.2270984533;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1203779.6267589584;1203779.6267589584;1203779.6267589584;0.0;0.0;0.0;2718160.657353101;2718160.657353101;2718160.657353101;-1514381.0305941422;-1514381.0305941422;-1514381.0305941422;0.0;0.0;0.0;-1742508.6003394949;3942670.3996605054
2297;2019-05-17;67489279.0;-2944555.9022497586;-102971289.27968723;96154704.08150354;-2944555.9022497586;-2944555.9022497586;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3148447.062896601;3148447.062896601;3148447.062896601;0.0;0.0;0.0;5314798.90724879;5314798.90724879;5314798.90724879;-2166351.8443521895;-2166351.8443521895;-2166351.8443521895;0.0;0.0;0.0;203891.16064684233;-67285387.83935316
2298;2019-05-18;-151956548.0;-2942823.577401064;-113607077.39422517;86673452.72045435;-2942823.577401064;-2942823.577401064;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-8938817.2010261;-8938817.2010261;-8938817.2010261;0.0;0.0;0.0;-6154247.233111625;-6154247.233111625;-6154247.233111625;-2784569.9679144756;-2784569.9679144756;-2784569.9679144756;0.0;0.0;0.0;-11881640.778427165;140074907.22157285
2299;2019-05-19;1195391.0;-2941091.2525523687;-119543839.33891885;69518953.73808281;-2941091.2525523687;-2941091.2525523687;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-22387115.36791512;-22387115.36791512;-22387115.36791512;0.0;0.0;0.0;-19030283.045682102;-19030283.045682102;-19030283.045682102;-3356832.322233019;-3356832.322233019;-3356832.322233019;0.0;0.0;0.0;-25328206.620467488;-26523597.620467488
2300;2019-05-20;-33053913.0;-2939358.927703674;-95638073.59461652;96697786.23576562;-2939358.927703674;-2939358.927703674;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6598058.6066208705;6598058.6066208705;6598058.6066208705;0.0;0.0;0.0;10471503.781300737;10471503.781300737;10471503.781300737;-3873445.1746798656;-3873445.1746798656;-3873445.1746798656;0.0;0.0;0.0;3658699.6789171966;36712612.6789172
